-PEND] has_pending: sensor=Notused3, src=CAN_DEV, pending_count=0, result=FALSE 
[00:12:32.815] [MM2] get_new_sample_count: sensor=HV_PTC_HV_DC_curr, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.815] [MM2] get_new_sample_count: sensor=is_AC_Charge_1_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.815] [MM2] get_new_sample_count: sensor=brakePedal_st, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.815] [MM2] get_new_sample_count: sensor=UI_TurnIndicatorReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.816] [MM2] get_new_sample_count: sensor=counter, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.816] [MM2] get_new_sample_count: sensor=Open_AC1_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.817] [MM2] get_new_sample_count: sensor=IsolationCapHi_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.817] [MM2] get_new_sample_count: sensor=Mib0_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.817] [MM2] get_new_sample_count: sensor=IGBT_Status, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.817] [MM2] get_new_sample_count: sensor=Mib3_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.817] [MM2] get_new_sample_count: sensor=SIM100_Vp_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:32.818] [MM2] get_new_sample_count: sensor=CurrentDrop_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=Precharge, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=ThermOT_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=VCU_IPS_OBCChACCurrLim, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=RadBypassFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=Hvsense_CHRGNEG_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.149] [MM2] get_new_sample_count: sensor=Mib5_Cell_12, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=Hvsense_5V_BATPOS_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=SccA_String2Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=UI_CourtesyLightingReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=SIM100_Vp_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=is_Can1WakeSrcFlag, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=SIM100_Err_Vx1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=Mib4_Cell_2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.150] [MM2] get_new_sample_count: sensor=SccA_String7OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.151] [MM2] get_new_sample_count: sensor=AGM_LvSSR1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.151] [MM2] get_new_sample_count: sensor=Mib0_Cell_2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=is_PCHG_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=Open_AC1_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=UI_DrvDoorOpenReq, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=Mib2_Cell_6, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=M0Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=IPS_DCDCModeSt, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=MaxThermDegC_ID, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=IPS_HVDCHVilSt, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=is_HVIL_1_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.152] [MM2] get_new_sample_count: sensor=Mib5_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=DiagReq_ACM, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=Temp_Main_P, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=Mib0_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=CrashSensor_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=Notused2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=Mib4_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=Close_Main_N_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.153] [MM2] get_new_sample_count: sensor=CurrShuntComFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.485] [MM2] get_new_sample_count: sensor=M4Therm0DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=Temp_Main_N, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=Mib0_Cell_3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=HVAC_TempSetPointDrStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=PwrtPump_SpdSet, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=is_Pyrofuse_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:33.486] [MM2] get_new_sample_count: sensor=is_DCFC_P_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
m[00:12:34.293] [MM2] write_tsd: sensor=Wi-Fi TX Data Bps, upload_src=0, value=0x0000003D
[00:12:34.294] [MM2-WR] Write SUCCESS: sensor=Wi-Fi TX Data Bps, sector=204, offset=16, total=3983776
s
Memory: 218/2048 sectors (10.6%), Free: 1830, Efficiency: 75%
Summary:
  Total active sensors: 1120
  Total sectors used: 31
  Total pending: 4
  Total records: 191
>[00:12:34.402] [MM2] get_new_sample_count: sensor=Temp_Main_P, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=Precharge, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=SolarPos, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=gnd1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=MainPos, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=Inverter, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.402] [MM2] get_new_sample_count: sensor=CHRGPOS_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=MainNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=ChargePos, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=Temp_Main_N, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=Temp_Precharge, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=Temp_DCFC_P, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=gnd2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=Temp_spare2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=SolarNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=BATPOS_5V, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.403] [MM2] get_new_sample_count: sensor=Temp_DCFC_N, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=BATNEG_5V, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=VBAT, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=OBCAC_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=ChargeNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=OBCAC_CHRGPOS, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=SolPos_SolNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=Temp_spare1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=vehPwtr_linspd, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=brkFluidLvlSw_sts, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=PrechargeMain_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.404] [MM2] get_new_sample_count: sensor=HighBeamStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.416] [MM2] get_new_sample_count: sensor=Close_AC1_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.416] [MM2] get_new_sample_count: sensor=CurrShuntProtocolFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.416] [MM2] get_new_sample_count: sensor=mux, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.416] [MM2] get_new_sample_count: sensor=Hvsense_MAINPOS_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.416] [MM2] get_new_sample_count: sensor=ThermUT_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=Mib1_Cell_2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=Notused1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=SccA_String7OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=Mib3_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=IsolationTempHiFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=M3Therm1DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.417] [MM2] get_new_sample_count: sensor=SFP203_CC_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.750] [MM2] get_new_sample_count: sensor=PyroIgnited_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.750] [MM2] get_new_sample_count: sensor=Mib3_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=Mib0_Cell_11, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=IPS_OBCUacActL2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=is_Can0PwronFlag, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=Mib1_Cell_11, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=IsolationComFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.751] [MM2] get_new_sample_count: sensor=Temp_spare2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=crc, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=SccA_String3Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=SccA_String6Current, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=Mib3_Cell_14, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=SIM100_energy_stored_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=SccA_String2OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=brakePedal_st, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=is_DCFC_N_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=M1Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=BqComm_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.752] [MM2] get_new_sample_count: sensor=BqComm_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=SIM100_Cn, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=is_PCHG_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=OBCAC_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=SccA_String2OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=gnd1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=Mib3_Cell_11, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=Notused3, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=SccA_Ch1FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=SccA_OutputCurrent, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.753] [MM2] get_new_sample_count: sensor=OBCAC_CHRGNEG, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.754] [MM2] get_new_sample_count: sensor=is_Main_P_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.754] [MM2] get_new_sample_count: sensor=SccA_String6OverVoltageFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.754] [MM2] get_new_sample_count: sensor=SccA_ChrgCtrlIsOutputDischargedF, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.754] [MM2] get_new_sample_count: sensor=Mib5_Cell_8, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:34.754] [MM2] get_new_sample_count: sensor=mux, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=PrechargeOT_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=edmHV_cur, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=ChargingDerateActive, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=SccA_String7En, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=SccA_String1Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.087] [MM2] get_new_sample_count: sensor=Mib2_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=M3Therm0DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=LowBeamStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=Mib1_Cell_0, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=Mib2_Cell_9, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=SccA_SolarCurrentAvailable, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=HVIL_3_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=Mib5_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=HVAC_RecircReqStatus, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=AGM_LvTest, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.088] [MM2] get_new_sample_count: sensor=SFP203_CC_charging_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=invCpctUlimDerStrtThr_degC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=genInstLlimTrq_nm, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=SccA_AgmMia, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=HV_PTC_HV_voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=SccA_String2Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=Functionalrequest_data, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=Open_DCFC_P_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=Mib2_Cell_1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=M2Therm0DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.089] [MM2] get_new_sample_count: sensor=AcChargeEnd_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=is_AC_Charge_2_Closed, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=SccA_SwVerMajor, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=TwoWayPosition, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=SFP203_CC_high, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=IPS_OBCCurrActL1, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=SIM100_Hardware_Error, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.090] [MM2] get_new_sample_count: sensor=Mib0_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.093] [MM2] get_new_sample_count: sensor=ChargeNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=SccA_String5Current, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=M4Therm2DegC, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=Mib4_Cell_0, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=SccA_String2Current, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=Mib2_Cell_7, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.426] [MM2] get_new_sample_count: sensor=Mib5_Cell_5, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=SccA_String6OverCurrentFault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=Phone, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=drvStAckNak_sts, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=devSysLimGenTrq_nm, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=Mib2_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=Mib2_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=SIM100_High_Uncertainty, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.427] [MM2] get_new_sample_count: sensor=Mib4_Cell_13, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=is_Main_N_Drive_On, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=SccA_String7Voltage, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=Mib0_Cell_9, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=Mib2_Cell_12, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=MainNeg, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=Mib4_Cell_10, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=Mib1_Cell_4, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=IPS_DCDCState2, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=IsolationResLow_Fault, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=SccA_Ch4FaultCount, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.428] [MM2] get_new_sample_count: sensor=SIM100_Vb_un, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.429] [MM2] get_new_sample_count: sensor=ContMainSense12V, src=CAN_DEV, NO RAM CHAIN, disk_available=0
[00:12:35.429] [MM2] get_new_sample_count: sensor=Mib3_Cell_6, src=CAN_DEV, NO RAM CHAIN, disk_available=0
